9394250	19014,569,3228,11196,29203,9563,7105,28899
4631250	29099,7868
3799500	21768
5293250	4571,8689,20506,679,7868
1086750	2683,1084,14261,7868,18977
5261000	14020,15308,11196,1591,8689,21581
4886500	18805,14020,17640
7003500	27791,14261,11196
5052000	2683,16420,7868
3511000	29203,14020,13020
9173750	14020,15315,11196,11679,16110,7105,19814,16540,14261,7868
3861500	20470,7868
1838750	16818
8949750	16818,17438,29446
4118250	11196
8051750	20297,14020,21911,26608,7868
11313000	7456,14020,21865,3228,11196,27406,17013,27791,7868
4304250	14902,14261,7868,679
